shift_id,year,month,date,day_of_week,staff_id,staff_name,start_time,end_time,break_minutes,actual_hours,role,hourly_rate,daily_wage,status,modified_flag,modified_by,notes
SH20231230115,2023,12,30,土,7,渡辺翔,12:00,18:00,0,6.0,アルバイト,950,5700,completed,FALSE,,高校生・22時まで
SH20231230116,2023,12,30,土,5,高橋健太,11:00,20:00,60,8.0,アルバイト,1000,8000,completed,FALSE,,
SH20231231117,2023,12,31,日,2,佐藤花子,09:00,18:00,60,8.0,リーダー,1300,10400,completed,FALSE,,
SH20231231118,2023,12,31,日,6,伊藤さくら,10:00,17:00,60,6.0,パート,1100,6600,completed,FALSE,,
SH20231231119,2023,12,31,日,4,山田美咲,11:00,20:00,60,8.0,アルバイト,1000,8000,completed,FALSE,,
SH20231231120,2023,12,31,日,8,中村陽子,10:00,18:00,60,7.0,パート,1200,8400,completed,FALSE,,
SH20231231121,2023,12,31,日,3,鈴木次郎,13:00,21:00,60,7.0,スタッフ,1100,7700,completed,FALSE,,
SH20240101001,2024,1,1,月,9,小林大輔,09:00,18:00,60,8.0,正社員,1400,11200,completed,TRUE,店長,元日
SH20240101002,2024,1,1,月,3,鈴木次郎,11:00,19:00,60,7.0,スタッフ,1100,7700,completed,FALSE,,元日
SH20240101003,2024,1,1,月,10,加藤真由美,11:00,19:00,60,7.0,パート,1100,7700,completed,FALSE,,元日
SH20240101004,2024,1,1,月,4,山田美咲,17:00,22:00,0,5.0,アルバイト,1000,5000,completed,FALSE,,元日
SH20240101005,2024,1,1,月,8,中村陽子,13:00,21:00,60,7.0,パート,1200,8400,completed,FALSE,,元日
SH20240102006,2024,1,2,火,9,小林大輔,09:00,18:00,60,8.0,正社員,1400,11200,completed,FALSE,,正月休み
SH20240102007,2024,1,2,火,6,伊藤さくら,10:00,15:00,0,5.0,パート,1100,5500,completed,FALSE,,正月休み
SH20240102008,2024,1,2,火,8,中村陽子,09:00,17:00,60,7.0,パート,1200,8400,completed,FALSE,,正月休み
SH20240102009,2024,1,2,火,4,山田美咲,17:00,22:00,0,5.0,アルバイト,1000,5000,completed,FALSE,,正月休み
SH20240103010,2024,1,3,水,9,小林大輔,09:00,18:00,60,8.0,正社員,1400,11200,completed,FALSE,,正月休み
SH20240103011,2024,1,3,水,6,伊藤さくら,10:00,15:00,0,5.0,パート,1100,5500,completed,FALSE,,正月休み
SH20240103012,2024,1,3,水,4,山田美咲,13:00,21:00,60,7.0,アルバイト,1000,7000,completed,FALSE,,正月休み
SH20240103013,2024,1,3,水,3,鈴木次郎,09:00,17:00,60,7.0,スタッフ,1100,7700,completed,FALSE,,正月休み
SH20240104014,2024,1,4,木,1,田中太郎,09:00,17:00,60,7.0,リーダー,1500,10500,completed,FALSE,,
SH20240104015,2024,1,4,木,6,伊藤さくら,10:00,15:00,0,5.0,パート,1100,5500,completed,FALSE,,
SH20240104016,2024,1,4,木,10,加藤真由美,11:00,19:00,60,7.0,パート,1100,7700,completed,FALSE,,
SH20240104017,2024,1,4,木,4,山田美咲,13:00,21:00,60,7.0,アルバイト,1000,7000,completed,FALSE,,
SH20240105018,2024,1,5,金,9,小林大輔,09:00,17:00,60,7.0,正社員,1400,9800,completed,FALSE,,
SH20240105019,2024,1,5,金,10,加藤真由美,13:00,21:00,60,7.0,パート,1100,7700,completed,FALSE,,
SH20240105020,2024,1,5,金,3,鈴木次郎,11:00,19:00,60,7.0,スタッフ,1100,7700,completed,FALSE,,
SH20240105021,2024,1,5,金,8,中村陽子,13:00,21:00,60,7.0,パート,1200,8400,completed,FALSE,,
SH20240106022,2024,1,6,土,2,佐藤花子,09:00,18:00,60,8.0,リーダー,1300,10400,completed,FALSE,,
SH20240106023,2024,1,6,土,8,中村陽子,10:00,18:00,60,7.0,パート,1200,8400,completed,FALSE,,
SH20240106024,2024,1,6,土,6,伊藤さくら,10:00,17:00,60,6.0,パート,1100,6600,completed,FALSE,,
SH20240106025,2024,1,6,土,10,加藤真由美,11:00,19:00,60,7.0,パート,1100,7700,completed,FALSE,,
SH20240106026,2024,1,6,土,7,渡辺翔,12:00,18:00,0,6.0,アルバイト,950,5700,completed,FALSE,,高校生・22時まで
SH20240107027,2024,1,7,日,9,小林大輔,09:00,18:00,60,8.0,正社員,1400,11200,completed,FALSE,,
SH20240107028,2024,1,7,日,6,伊藤さくら,10:00,17:00,60,6.0,パート,1100,6600,completed,FALSE,,
SH20240107029,2024,1,7,日,10,加藤真由美,11:00,19:00,60,7.0,パート,1100,7700,completed,FALSE,,
SH20240107030,2024,1,7,日,4,山田美咲,11:00,20:00,60,8.0,アルバイト,1000,8000,completed,FALSE,,
SH20240108031,2024,1,8,月,9,小林大輔,09:00,18:00,60,8.0,正社員,1400,11200,completed,FALSE,,成人の日
SH20240108032,2024,1,8,月,4,山田美咲,13:00,21:00,60,7.0,アルバイト,1000,7000,completed,FALSE,,成人の日
SH20240108033,2024,1,8,月,10,加藤真由美,11:00,19:00,60,7.0,パート,1100,7700,completed,FALSE,,成人の日
SH20240108034,2024,1,8,月,3,鈴木次郎,11:00,19:00,60,7.0,スタッフ,1100,7700,completed,FALSE,,成人の日
SH20240108035,2024,1,8,月,5,高橋健太,13:00,21:00,60,7.0,アルバイト,1000,7000,completed,FALSE,,成人の日
SH20240109036,2024,1,9,火,2,佐藤花子,09:00,17:00,60,7.0,リーダー,1300,9100,completed,FALSE,,
SH20240109037,2024,1,9,火,5,高橋健太,17:00,22:00,0,5.0,アルバイト,1000,5000,completed,TRUE,店長,時間変更
SH20240109038,2024,1,9,火,8,中村陽子,09:00,17:00,60,7.0,パート,1200,8400,completed,FALSE,,
SH20240109039,2024,1,9,火,6,伊藤さくら,10:00,15:00,0,5.0,パート,1100,5500,completed,FALSE,,
SH20240110040,2024,1,10,水,1,田中太郎,09:00,17:00,60,7.0,リーダー,1500,10500,completed,FALSE,,
SH20240110041,2024,1,10,水,6,伊藤さくら,10:00,15:00,0,5.0,パート,1100,5500,completed,FALSE,,
SH20240110042,2024,1,10,水,10,加藤真由美,13:00,21:00,60,7.0,パート,1100,7700,completed,TRUE,店長,代替出勤
SH20240111043,2024,1,11,木,1,田中太郎,09:00,17:00,60,7.0,リーダー,1500,10500,completed,FALSE,,
SH20240111044,2024,1,11,木,3,鈴木次郎,11:00,19:00,60,7.0,スタッフ,1100,7700,completed,FALSE,,
SH20240111045,2024,1,11,木,5,高橋健太,17:00,22:00,0,5.0,アルバイト,1000,5000,completed,FALSE,,
SH20240112046,2024,1,12,金,2,佐藤花子,09:00,17:00,60,7.0,リーダー,1300,9100,completed,FALSE,,
SH20240112047,2024,1,12,金,8,中村陽子,13:00,21:00,60,7.0,パート,1200,8400,completed,FALSE,,
SH20240112048,2024,1,12,金,4,山田美咲,13:00,21:00,60,7.0,アルバイト,1000,7000,completed,TRUE,店長,体調不良対応
SH20240112049,2024,1,12,金,10,加藤真由美,09:00,17:00,60,7.0,パート,1100,7700,completed,FALSE,,
SH20240113050,2024,1,13,土,9,小林大輔,09:00,18:00,60,8.0,正社員,1400,11200,completed,FALSE,,
SH20240113051,2024,1,13,土,6,伊藤さくら,10:00,17:00,60,6.0,パート,1100,6600,completed,FALSE,,
SH20240113052,2024,1,13,土,4,山田美咲,11:00,20:00,60,8.0,アルバイト,1000,8000,completed,FALSE,,
SH20240113053,2024,1,13,土,10,加藤真由美,13:00,21:00,60,7.0,パート,1100,7700,completed,FALSE,,
SH20240113054,2024,1,13,土,3,鈴木次郎,11:00,19:00,60,7.0,スタッフ,1100,7700,completed,FALSE,,
SH20240114055,2024,1,14,日,9,小林大輔,09:00,18:00,60,8.0,正社員,1400,11200,completed,FALSE,,
SH20240114056,2024,1,14,日,3,鈴木次郎,11:00,19:00,60,7.0,スタッフ,1100,7700,completed,FALSE,,
SH20240114057,2024,1,14,日,6,伊藤さくら,10:00,17:00,60,6.0,パート,1100,6600,completed,FALSE,,
SH20240114058,2024,1,14,日,5,高橋健太,11:00,20:00,60,8.0,アルバイト,1000,8000,completed,FALSE,,
SH20240114059,2024,1,14,日,4,山田美咲,11:00,20:00,60,8.0,アルバイト,1000,8000,completed,FALSE,,
SH20240115060,2024,1,15,月,1,田中太郎,09:00,17:00,60,7.0,リーダー,1500,10500,completed,FALSE,,
SH20240115061,2024,1,15,月,4,山田美咲,17:00,22:00,0,5.0,アルバイト,1000,5000,completed,FALSE,,
SH20240115062,2024,1,15,月,3,鈴木次郎,10:00,18:00,60,7.0,スタッフ,1100,7700,completed,FALSE,,
SH20240116063,2024,1,16,火,9,小林大輔,09:00,17:00,60,7.0,正社員,1400,9800,completed,FALSE,,
SH20240116064,2024,1,16,火,6,伊藤さくら,10:00,15:00,0,5.0,パート,1100,5500,completed,FALSE,,
SH20240116065,2024,1,16,火,3,鈴木次郎,11:00,19:00,60,7.0,スタッフ,1100,7700,completed,FALSE,,
SH20240117066,2024,1,17,水,1,田中太郎,09:00,17:00,60,7.0,リーダー,1500,10500,completed,FALSE,,
SH20240117067,2024,1,17,水,10,加藤真由美,10:00,18:00,60,7.0,パート,1100,7700,completed,FALSE,,
SH20240117068,2024,1,17,水,5,高橋健太,13:00,21:00,60,7.0,アルバイト,1000,7000,completed,FALSE,,
SH20240117069,2024,1,17,水,6,伊藤さくら,10:00,15:00,0,5.0,パート,1100,5500,completed,FALSE,,
SH20240118070,2024,1,18,木,2,佐藤花子,09:00,17:00,60,7.0,リーダー,1300,9100,completed,TRUE,店長,体調不良対応
SH20240118071,2024,1,18,木,6,伊藤さくら,10:00,15:00,0,5.0,パート,1100,5500,completed,FALSE,,
SH20240118072,2024,1,18,木,5,高橋健太,13:00,21:00,60,7.0,アルバイト,1000,7000,completed,FALSE,,
SH20240118073,2024,1,18,木,8,中村陽子,10:00,18:00,60,7.0,パート,1200,8400,completed,FALSE,,
SH20240119074,2024,1,19,金,1,田中太郎,09:00,17:00,60,7.0,リーダー,1500,10500,completed,FALSE,,
SH20240119075,2024,1,19,金,10,加藤真由美,09:00,17:00,60,7.0,パート,1100,7700,completed,TRUE,店長,代替出勤
SH20240119076,2024,1,19,金,5,高橋健太,13:00,21:00,60,7.0,アルバイト,1000,7000,completed,FALSE,,
SH20240119077,2024,1,19,金,8,中村陽子,09:00,17:00,60,7.0,パート,1200,8400,completed,TRUE,店長,体調不良対応
SH20240120078,2024,1,20,土,1,田中太郎,09:00,18:00,60,8.0,リーダー,1500,12000,completed,FALSE,,
SH20240120079,2024,1,20,土,3,鈴木次郎,11:00,19:00,60,7.0,スタッフ,1100,7700,completed,FALSE,,
SH20240120080,2024,1,20,土,6,伊藤さくら,10:00,17:00,60,6.0,パート,1100,6600,completed,FALSE,,
SH20240120081,2024,1,20,土,10,加藤真由美,11:00,19:00,60,7.0,パート,1100,7700,completed,TRUE,店長,急遽追加
SH20240121082,2024,1,21,日,1,田中太郎,09:00,18:00,60,8.0,リーダー,1500,12000,completed,FALSE,,
SH20240121083,2024,1,21,日,7,渡辺翔,12:00,18:00,0,6.0,アルバイト,950,5700,completed,FALSE,,高校生・22時まで
SH20240121084,2024,1,21,日,4,山田美咲,11:00,20:00,60,8.0,アルバイト,1000,8000,completed,FALSE,,
SH20240121085,2024,1,21,日,5,高橋健太,11:00,20:00,60,8.0,アルバイト,1000,8000,completed,FALSE,,
SH20240122086,2024,1,22,月,2,佐藤花子,09:00,17:00,60,7.0,リーダー,1300,9100,completed,FALSE,,
SH20240122087,2024,1,22,月,6,伊藤さくら,10:00,15:00,0,5.0,パート,1100,5500,completed,FALSE,,
SH20240122088,2024,1,22,月,5,高橋健太,17:00,22:00,0,5.0,アルバイト,1000,5000,completed,FALSE,,
SH20240122089,2024,1,22,月,10,加藤真由美,13:00,21:00,60,7.0,パート,1100,7700,completed,FALSE,,
SH20240123090,2024,1,23,火,2,佐藤花子,09:00,17:00,60,7.0,リーダー,1300,9100,completed,FALSE,,
SH20240123091,2024,1,23,火,8,中村陽子,13:00,21:00,60,7.0,パート,1200,8400,completed,FALSE,,
SH20240123092,2024,1,23,火,6,伊藤さくら,10:00,15:00,0,5.0,パート,1100,5500,completed,FALSE,,
SH20240124093,2024,1,24,水,9,小林大輔,09:00,17:00,60,7.0,正社員,1400,9800,completed,FALSE,,
SH20240124094,2024,1,24,水,6,伊藤さくら,10:00,15:00,0,5.0,パート,1100,5500,completed,FALSE,,
SH20240124095,2024,1,24,水,8,中村陽子,11:00,19:00,60,7.0,パート,1200,8400,completed,FALSE,,
SH20240124096,2024,1,24,水,4,山田美咲,13:00,21:00,60,7.0,アルバイト,1000,7000,completed,FALSE,,
SH20240125097,2024,1,25,木,2,佐藤花子,09:00,17:00,60,7.0,リーダー,1300,9100,completed,FALSE,,
SH20240125098,2024,1,25,木,6,伊藤さくら,10:00,15:00,0,5.0,パート,1100,5500,completed,FALSE,,
SH20240125099,2024,1,25,木,8,中村陽子,11:00,19:00,60,7.0,パート,1200,8400,completed,FALSE,,
SH20240125100,2024,1,25,木,4,山田美咲,17:00,22:00,0,5.0,アルバイト,1000,5000,completed,FALSE,,
SH20240126101,2024,1,26,金,9,小林大輔,09:00,17:00,60,7.0,正社員,1400,9800,completed,FALSE,,
SH20240126102,2024,1,26,金,3,鈴木次郎,11:00,19:00,60,7.0,スタッフ,1100,7700,completed,FALSE,,
SH20240126103,2024,1,26,金,6,伊藤さくら,10:00,15:00,0,5.0,パート,1100,5500,completed,FALSE,,
SH20240127104,2024,1,27,土,1,田中太郎,09:00,18:00,60,8.0,リーダー,1500,12000,completed,TRUE,店長,代替出勤
SH20240127105,2024,1,27,土,8,中村陽子,10:00,18:00,60,7.0,パート,1200,8400,completed,FALSE,,
SH20240127106,2024,1,27,土,5,高橋健太,11:00,20:00,60,8.0,アルバイト,1000,8000,completed,FALSE,,
SH20240127107,2024,1,27,土,4,山田美咲,11:00,20:00,60,8.0,アルバイト,1000,8000,completed,FALSE,,
SH20240128108,2024,1,28,日,2,佐藤花子,09:00,18:00,60,8.0,リーダー,1300,10400,completed,FALSE,,
SH20240128109,2024,1,28,日,5,高橋健太,11:00,20:00,60,8.0,アルバイト,1000,8000,completed,FALSE,,
SH20240128110,2024,1,28,日,6,伊藤さくら,10:00,17:00,60,6.0,パート,1100,6600,completed,FALSE,,
SH20240128111,2024,1,28,日,7,渡辺翔,12:00,18:00,0,6.0,アルバイト,950,5700,completed,FALSE,,高校生・22時まで
SH20240129112,2024,1,29,月,2,佐藤花子,09:00,17:00,60,7.0,リーダー,1300,9100,completed,FALSE,,
SH20240129113,2024,1,29,月,4,山田美咲,13:00,21:00,60,7.0,アルバイト,1000,7000,completed,FALSE,,
SH20240129114,2024,1,29,月,8,中村陽子,10:00,18:00,60,7.0,パート,1200,8400,completed,FALSE,,
SH20240130115,2024,1,30,火,2,佐藤花子,09:00,17:00,60,7.0,リーダー,1300,9100,completed,FALSE,,
SH20240130116,2024,1,30,火,3,鈴木次郎,09:00,17:00,60,7.0,スタッフ,1100,7700,completed,FALSE,,
SH20240130117,2024,1,30,火,8,中村陽子,09:00,17:00,60,7.0,パート,1200,8400,completed,FALSE,,
SH20240131118,2024,1,31,水,2,佐藤花子,09:00,17:00,60,7.0,リーダー,1300,9100,completed,FALSE,,
SH20240131119,2024,1,31,水,6,伊藤さくら,10:00,15:00,0,5.0,パート,1100,5500,completed,FALSE,,
SH20240131120,2024,1,31,水,5,高橋健太,13:00,21:00,60,7.0,アルバイト,1000,7000,completed,FALSE,,
SH20240201001,2024,2,1,木,2,佐藤花子,09:00,17:00,60,7.0,リーダー,1300,9100,completed,FALSE,,
SH20240201002,2024,2,1,木,4,山田美咲,13:00,21:00,60,7.0,アルバイト,1000,7000,completed,FALSE,,
SH20240201003,2024,2,1,木,5,高橋健太,17:00,22:00,0,5.0,アルバイト,1000,5000,completed,FALSE,,
SH20240201004,2024,2,1,木,3,鈴木次郎,13:00,21:00,60,7.0,スタッフ,1100,7700,completed,TRUE,店長,急遽追加
SH20240202005,2024,2,2,金,2,佐藤花子,09:00,17:00,60,7.0,リーダー,1300,9100,completed,FALSE,,
SH20240202006,2024,2,2,金,3,鈴木次郎,11:00,19:00,60,7.0,スタッフ,1100,7700,completed,FALSE,,
SH20240202007,2024,2,2,金,8,中村陽子,09:00,17:00,60,7.0,パート,1200,8400,completed,FALSE,,
SH20240202008,2024,2,2,金,4,山田美咲,17:00,22:00,0,5.0,アルバイト,1000,5000,completed,FALSE,,
SH20240203009,2024,2,3,土,9,小林大輔,09:00,18:00,60,8.0,正社員,1400,11200,completed,FALSE,,
SH20240203010,2024,2,3,土,10,加藤真由美,13:00,21:00,60,7.0,パート,1100,7700,completed,FALSE,,
SH20240203011,2024,2,3,土,7,渡辺翔,12:00,18:00,0,6.0,アルバイト,950,5700,completed,FALSE,,高校生・22時まで
SH20240203012,2024,2,3,土,5,高橋健太,11:00,20:00,60,8.0,アルバイト,1000,8000,completed,FALSE,,
SH20240204013,2024,2,4,日,9,小林大輔,09:00,18:00,60,8.0,正社員,1400,11200,completed,FALSE,,
SH20240204014,2024,2,4,日,10,加藤真由美,09:00,17:00,60,7.0,パート,1100,7700,completed,FALSE,,
SH20240204015,2024,2,4,日,7,渡辺翔,12:00,18:00,0,6.0,アルバイト,950,5700,completed,FALSE,,高校生・22時まで
SH20240204016,2024,2,4,日,4,山田美咲,11:00,20:00,60,8.0,アルバイト,1000,8000,completed,FALSE,,
SH20240205017,2024,2,5,月,1,田中太郎,09:00,17:00,60,7.0,リーダー,1500,10500,completed,FALSE,,
SH20240205018,2024,2,5,月,4,山田美咲,17:00,22:00,0,5.0,アルバイト,1000,5000,completed,FALSE,,
SH20240205019,2024,2,5,月,6,伊藤さくら,10:00,15:00,0,5.0,パート,1100,5500,completed,FALSE,,
SH20240206020,2024,2,6,火,9,小林大輔,09:00,17:00,60,7.0,正社員,1400,9800,completed,FALSE,,
SH20240206021,2024,2,6,火,6,伊藤さくら,10:00,15:00,0,5.0,パート,1100,5500,completed,FALSE,,
SH20240206022,2024,2,6,火,8,中村陽子,09:00,17:00,60,7.0,パート,1200,8400,completed,FALSE,,
SH20240206023,2024,2,6,火,5,高橋健太,17:00,22:00,0,5.0,アルバイト,1000,5000,completed,FALSE,,
SH20240207024,2024,2,7,水,1,田中太郎,09:00,17:00,60,7.0,リーダー,1500,10500,completed,FALSE,,
SH20240207025,2024,2,7,水,3,鈴木次郎,11:00,19:00,60,7.0,スタッフ,1100,7700,completed,FALSE,,
SH20240207026,2024,2,7,水,6,伊藤さくら,10:00,15:00,0,5.0,パート,1100,5500,completed,FALSE,,
SH20240207027,2024,2,7,水,10,加藤真由美,10:00,18:00,60,7.0,パート,1100,7700,completed,FALSE,,
SH20240208028,2024,2,8,木,2,佐藤花子,09:00,17:00,60,7.0,リーダー,1300,9100,completed,FALSE,,
SH20240208029,2024,2,8,木,10,加藤真由美,10:00,18:00,60,7.0,パート,1100,7700,completed,FALSE,,
SH20240208030,2024,2,8,木,5,高橋健太,17:00,22:00,0,5.0,アルバイト,1000,5000,completed,FALSE,,
SH20240208031,2024,2,8,木,8,中村陽子,13:00,21:00,60,7.0,パート,1200,8400,completed,FALSE,,
SH20240209032,2024,2,9,金,1,田中太郎,09:00,17:00,60,7.0,リーダー,1500,10500,completed,FALSE,,
SH20240209033,2024,2,9,金,4,山田美咲,17:00,22:00,0,5.0,アルバイト,1000,5000,completed,FALSE,,
SH20240209034,2024,2,9,金,6,伊藤さくら,10:00,15:00,0,5.0,パート,1100,5500,completed,FALSE,,
SH20240209035,2024,2,9,金,10,加藤真由美,11:00,19:00,60,7.0,パート,1100,7700,completed,FALSE,,
SH20240210036,2024,2,10,土,2,佐藤花子,09:00,18:00,60,8.0,リーダー,1300,10400,completed,FALSE,,
SH20240210037,2024,2,10,土,5,高橋健太,11:00,20:00,60,8.0,アルバイト,1000,8000,completed,FALSE,,
SH20240210038,2024,2,10,土,6,伊藤さくら,10:00,17:00,60,6.0,パート,1100,6600,completed,FALSE,,
SH20240210039,2024,2,10,土,3,鈴木次郎,10:00,18:00,60,7.0,スタッフ,1100,7700,completed,FALSE,,
SH20240211040,2024,2,11,日,9,小林大輔,09:00,18:00,60,8.0,正社員,1400,11200,completed,FALSE,,建国記念の日
SH20240211041,2024,2,11,日,8,中村陽子,09:00,17:00,60,7.0,パート,1200,8400,completed,FALSE,,建国記念の日
SH20240211042,2024,2,11,日,4,山田美咲,11:00,20:00,60,8.0,アルバイト,1000,8000,completed,FALSE,,建国記念の日
SH20240211043,2024,2,11,日,10,加藤真由美,10:00,18:00,60,7.0,パート,1100,7700,completed,FALSE,,建国記念の日
SH20240212044,2024,2,12,月,9,小林大輔,09:00,18:00,60,8.0,正社員,1400,11200,completed,FALSE,,振替休日
SH20240212045,2024,2,12,月,4,山田美咲,17:00,22:00,0,5.0,アルバイト,1000,5000,completed,FALSE,,振替休日
SH20240212046,2024,2,12,月,5,高橋健太,17:00,22:00,0,5.0,アルバイト,1000,5000,completed,FALSE,,振替休日
SH20240212047,2024,2,12,月,10,加藤真由美,09:00,17:00,60,7.0,パート,1100,7700,completed,FALSE,,振替休日
SH20240212048,2024,2,12,月,6,伊藤さくら,10:00,15:00,0,5.0,パート,1100,5500,completed,FALSE,,振替休日
SH20240213049,2024,2,13,火,2,佐藤花子,09:00,17:00,60,7.0,リーダー,1300,9100,completed,FALSE,,
SH20240213050,2024,2,13,火,8,中村陽子,13:00,21:00,60,7.0,パート,1200,8400,completed,FALSE,,
SH20240213051,2024,2,13,火,6,伊藤さくら,10:00,15:00,0,5.0,パート,1100,5500,completed,FALSE,,
SH20240213052,2024,2,13,火,4,山田美咲,17:00,22:00,0,5.0,アルバイト,1000,5000,completed,FALSE,,
SH20240214053,2024,2,14,水,2,佐藤花子,09:00,17:00,60,7.0,リーダー,1300,9100,completed,FALSE,,
SH20240214054,2024,2,14,水,5,高橋健太,17:00,22:00,0,5.0,アルバイト,1000,5000,completed,FALSE,,
SH20240214055,2024,2,14,水,10,加藤真由美,13:00,21:00,60,7.0,パート,1100,7700,completed,FALSE,,
SH20240214056,2024,2,14,水,6,伊藤さくら,10:00,15:00,0,5.0,パート,1100,5500,completed,FALSE,,
SH20240215057,2024,2,15,木,9,小林大輔,09:00,17:00,60,7.0,正社員,1400,9800,completed,FALSE,,
SH20240215058,2024,2,15,木,6,伊藤さくら,10:00,15:00,0,5.0,パート,1100,5500,completed,FALSE,,
SH20240215059,2024,2,15,木,4,山田美咲,17:00,22:00,0,5.0,アルバイト,1000,5000,completed,FALSE,,
SH20240215060,2024,2,15,木,3,鈴木次郎,09:00,17:00,60,7.0,スタッフ,1100,7700,completed,FALSE,,
SH20240216061,2024,2,16,金,1,田中太郎,09:00,17:00,60,7.0,リーダー,1500,10500,completed,TRUE,店長,時間変更
SH20240216062,2024,2,16,金,4,山田美咲,13:00,21:00,60,7.0,アルバイト,1000,7000,completed,FALSE,,
SH20240216063,2024,2,16,金,8,中村陽子,10:00,18:00,60,7.0,パート,1200,8400,completed,FALSE,,
SH20240216064,2024,2,16,金,5,高橋健太,17:00,22:00,0,5.0,アルバイト,1000,5000,completed,FALSE,,
SH20240217065,2024,2,17,土,1,田中太郎,09:00,18:00,60,8.0,リーダー,1500,12000,completed,FALSE,,
SH20240217066,2024,2,17,土,10,加藤真由美,11:00,19:00,60,7.0,パート,1100,7700,completed,FALSE,,
SH20240217067,2024,2,17,土,7,渡辺翔,12:00,18:00,0,6.0,アルバイト,950,5700,completed,FALSE,,高校生・22時まで
SH20240217068,2024,2,17,土,4,山田美咲,11:00,20:00,60,8.0,アルバイト,1000,8000,completed,FALSE,,
SH20240217069,2024,2,17,土,3,鈴木次郎,09:00,17:00,60,7.0,スタッフ,1100,7700,completed,FALSE,,
SH20240218070,2024,2,18,日,2,佐藤花子,09:00,18:00,60,8.0,リーダー,1300,10400,completed,FALSE,,
SH20240218071,2024,2,18,日,6,伊藤さくら,10:00,17:00,60,6.0,パート,1100,6600,completed,FALSE,,
SH20240218072,2024,2,18,日,10,加藤真由美,11:00,19:00,60,7.0,パート,1100,7700,completed,FALSE,,
SH20240218073,2024,2,18,日,3,鈴木次郎,09:00,17:00,60,7.0,スタッフ,1100,7700,completed,FALSE,,
SH20240218074,2024,2,18,日,5,高橋健太,11:00,20:00,60,8.0,アルバイト,1000,8000,completed,FALSE,,
SH20240219075,2024,2,19,月,1,田中太郎,09:00,17:00,60,7.0,リーダー,1500,10500,completed,FALSE,,
SH20240219076,2024,2,19,月,5,高橋健太,17:00,22:00,0,5.0,アルバイト,1000,5000,completed,FALSE,,
SH20240219077,2024,2,19,月,8,中村陽子,10:00,18:00,60,7.0,パート,1200,8400,completed,FALSE,,
SH20240219078,2024,2,19,月,3,鈴木次郎,09:00,17:00,60,7.0,スタッフ,1100,7700,completed,FALSE,,
SH20240220079,2024,2,20,火,9,小林大輔,09:00,17:00,60,7.0,正社員,1400,9800,completed,FALSE,,
SH20240220080,2024,2,20,火,3,鈴木次郎,09:00,17:00,60,7.0,スタッフ,1100,7700,completed,FALSE,,
SH20240220081,2024,2,20,火,6,伊藤さくら,10:00,15:00,0,5.0,パート,1100,5500,completed,FALSE,,
SH20240220082,2024,2,20,火,10,加藤真由美,10:00,18:00,60,7.0,パート,1100,7700,completed,FALSE,,
SH20240221083,2024,2,21,水,1,田中太郎,09:00,17:00,60,7.0,リーダー,1500,10500,completed,FALSE,,
SH20240221084,2024,2,21,水,6,伊藤さくら,10:00,15:00,0,5.0,パート,1100,5500,completed,FALSE,,
SH20240221085,2024,2,21,水,3,鈴木次郎,10:00,18:00,60,7.0,スタッフ,1100,7700,completed,FALSE,,
SH20240222086,2024,2,22,木,1,田中太郎,09:00,17:00,60,7.0,リーダー,1500,10500,completed,FALSE,,
SH20240222087,2024,2,22,木,5,高橋健太,17:00,22:00,0,5.0,アルバイト,1000,5000,completed,FALSE,,
SH20240222088,2024,2,22,木,10,加藤真由美,13:00,21:00,60,7.0,パート,1100,7700,completed,FALSE,,
SH20240222089,2024,2,22,木,4,山田美咲,13:00,21:00,60,7.0,アルバイト,1000,7000,completed,FALSE,,
SH20240223090,2024,2,23,金,9,小林大輔,09:00,18:00,60,8.0,正社員,1400,11200,completed,FALSE,,天皇誕生日
SH20240223091,2024,2,23,金,5,高橋健太,17:00,22:00,0,5.0,アルバイト,1000,5000,completed,FALSE,,天皇誕生日
SH20240223092,2024,2,23,金,10,加藤真由美,10:00,18:00,60,7.0,パート,1100,7700,completed,FALSE,,天皇誕生日
SH20240223093,2024,2,23,金,6,伊藤さくら,10:00,15:00,0,5.0,パート,1100,5500,completed,FALSE,,天皇誕生日
SH20240223094,2024,2,23,金,4,山田美咲,17:00,22:00,0,5.0,アルバイト,1000,5000,completed,FALSE,,天皇誕生日
SH20240224095,2024,2,24,土,9,小林大輔,09:00,18:00,60,8.0,正社員,1400,11200,completed,FALSE,,
SH20240224096,2024,2,24,土,8,中村陽子,13:00,21:00,60,7.0,パート,1200,8400,completed,TRUE,店長,急遽追加
SH20240224097,2024,2,24,土,10,加藤真由美,11:00,19:00,60,7.0,パート,1100,7700,completed,FALSE,,
SH20240224098,2024,2,24,土,4,山田美咲,11:00,20:00,60,8.0,アルバイト,1000,8000,completed,FALSE,,
SH20240224099,2024,2,24,土,6,伊藤さくら,10:00,17:00,60,6.0,パート,1100,6600,completed,FALSE,,
SH20240225100,2024,2,25,日,9,小林大輔,09:00,18:00,60,8.0,正社員,1400,11200,completed,FALSE,,
SH20240225101,2024,2,25,日,3,鈴木次郎,10:00,18:00,60,7.0,スタッフ,1100,7700,completed,FALSE,,
SH20240225102,2024,2,25,日,4,山田美咲,11:00,20:00,60,8.0,アルバイト,1000,8000,completed,FALSE,,
SH20240225103,2024,2,25,日,7,渡辺翔,12:00,18:00,0,6.0,アルバイト,950,5700,completed,FALSE,,高校生・22時まで
